DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.5403	154	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54055	154	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54057	154	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5408	154	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54084	154	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54105	154	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54111	154	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5413	154	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54134	154	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54155	154	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54157	154	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5418	154	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54205	154	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54207	154	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5423	154	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54234	154	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54255	154	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54261	154	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5428	154	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54284	154	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54305	154	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54307	154	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5433	154	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54355	154	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54357	154	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5438	154	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54384	154	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54405	154	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54411	154	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5443	154	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54434	154	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54455	154	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54457	154	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5448	154	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54505	154	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54507	154	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5453	154	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54534	154	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54555	154	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54561	154	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5458	154	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54584	154	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54605	154	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54607	154	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5463	154	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54655	154	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54657	154	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5468	154	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54684	154	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54705	154	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54711	154	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5473	154	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54734	154	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54755	154	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54757	154	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5478	154	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54805	154	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54807	154	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5483	154	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54834	154	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54855	154	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54861	154	8	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5488	154	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54884	154	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.54905	154	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54907	154	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5493	154	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.54955	154	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54957	154	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5498	154	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.54984	154	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55005	155	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55011	155	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5503	155	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55034	155	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55055	155	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55057	155	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5508	155	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55105	155	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55107	155	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5513	155	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55134	155	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55155	155	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55161	155	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5518	155	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55184	155	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55205	155	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55207	155	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5523	155	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55255	155	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55257	155	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5528	155	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55284	155	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55305	155	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55311	155	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5533	155	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55334	155	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55355	155	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55357	155	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5538	155	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55405	155	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55407	155	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5543	155	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55434	155	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55455	155	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55461	155	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5548	155	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55484	155	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55505	155	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55507	155	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5553	155	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55555	155	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55557	155	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5558	155	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55584	155	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55605	155	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55611	155	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5563	155	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55634	155	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55655	155	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55657	155	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5568	155	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55705	155	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55707	155	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5573	155	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55734	155	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55755	155	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55761	155	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5578	155	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55784	155	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55805	155	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55807	155	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5583	155	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.55855	155	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55857	155	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5588	155	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55884	155	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55905	155	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55911	155	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5593	155	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55934	155	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.55955	155	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.55957	155	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5598	155	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56005	156	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56007	156	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5603	156	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56034	156	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56055	156	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56061	156	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5608	156	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56084	156	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56105	156	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56107	156	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5613	156	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56155	156	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56157	156	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5618	156	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56184	156	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56205	156	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56211	156	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5623	156	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56234	156	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56255	156	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56257	156	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5628	156	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56305	156	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56307	156	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5633	156	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56334	156	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56355	156	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56361	156	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5638	156	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56384	156	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56405	156	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56407	156	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5643	156	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56455	156	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56457	156	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5648	156	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56484	156	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56505	156	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56511	156	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5653	156	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56534	156	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56555	156	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56557	156	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5658	156	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56605	156	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56607	156	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5663	156	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56634	156	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56655	156	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56661	156	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5668	156	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56684	156	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56705	156	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56707	156	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5673	156	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56755	156	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56757	156	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5678	156	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56784	156	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56805	156	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56811	156	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5683	156	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56834	156	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56855	156	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56857	156	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5688	156	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.56905	156	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56907	156	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5693	156	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56934	156	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.56955	156	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56961	156	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5698	156	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.56984	156	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57005	157	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57007	157	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5703	157	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57055	157	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57057	157	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5708	157	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57084	157	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57105	157	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57111	157	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5713	157	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57134	157	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57155	157	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57157	157	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5718	157	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57205	157	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57207	157	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5723	157	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57234	157	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57255	157	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57261	157	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5728	157	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57284	157	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57305	157	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57307	157	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5733	157	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57355	157	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57357	157	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5738	157	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57384	157	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57405	157	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57411	157	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5743	157	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57434	157	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57455	157	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57457	157	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5748	157	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57505	157	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57507	157	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5753	157	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57534	157	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57555	157	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57561	157	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5758	157	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57584	157	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57605	157	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57607	157	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5763	157	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57655	157	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57657	157	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5768	157	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57684	157	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57705	157	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57711	157	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5773	157	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57734	157	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57755	157	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57757	157	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5778	157	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57805	157	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57807	157	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5783	157	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57834	157	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57855	157	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57861	157	8	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5788	157	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57884	157	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.57905	157	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57907	157	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5793	157	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.57955	157	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57957	157	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5798	157	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.57984	157	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58005	158	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58011	158	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5803	158	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58034	158	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58055	158	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58057	158	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5808	158	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.58105	158	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58107	158	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5813	158	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58134	158	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58155	158	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58161	158	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5818	158	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58184	158	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58205	158	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58207	158	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5823	158	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.58255	158	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58257	158	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5828	158	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58284	158	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58305	158	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58311	158	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5833	158	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58334	158	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58355	158	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58357	158	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5838	158	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.58405	158	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58407	158	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5843	158	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58434	158	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58455	158	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58461	158	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5848	158	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58484	158	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58505	158	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58507	158	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5853	158	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.58555	158	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58557	158	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5858	158	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58584	158	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58605	158	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58611	158	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5863	158	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58634	158	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58655	158	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58657	158	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5868	158	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.58705	158	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58707	158	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5873	158	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58734	158	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58755	158	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58761	158	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.5878	158	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58784	158	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.58805	158	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.58807	158	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.5883	158	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
